Sample,Median Index,Mean Index,Number of reads,Number of correctly classified reads,Number of reads classified at a lower level by Kraken,Number of reads classified at a higher level by Kraken,Number of reads classified wrong by Kraken,Unclassified reads,Median Index of reads classified at a higher level by Kraken,Mean Index of reads classified at a higher level by Kraken,Median Index of reads classified wrong by Kraken,Mean Index of reads classified wrong by Kraken
mouse_sample_21-kraken2_refseqV205_500GB,0,0.670632044,33231894,18448730,16874717,2174638,12166245,442277,1,1.834365536,1,1.17676103
mouse_sample_21-kraken2_refseqV208_nt,7,5.277992461,33231894,5899819,5065052,1596135,11780892,13955048,1,3.143836831,5,3.801432523
mouse_sample_21-kraken2_standard_0521,1,3.920545636,33231894,12611187,12260969,1049036,6572310,12999357,1,1.903462798,1,1.718742269
mouse_sample_22-kraken2_GTDBr202RefSeqV205,0,0.616510743,33257886,25678556,22683286,670745,6059715,848870,2,3.030434815,1,1.787438023
mouse_sample_22-kraken2_chocophlan,0,1.902189845,33257886,21923644,20769312,1296333,4223980,5813929,2,3.153407342,1,1.621595273
mouse_sample_22-kraken2_minikraken,9,4.640071952,33257886,14514166,13988808,421931,1566443,16755220,2,2.289810419,1,1.630910285
mouse_sample_22-kraken2_refseqV205,0,0.551709811,33257886,25749106,18237187,2838432,4124699,545649,2,2.433589038,1,1.583214678
mouse_sample_22-kraken2_refseqV205_100GB,9,4.640071952,33257886,14514166,13988808,421931,1566443,16755220,2,2.289810419,1,1.630910285
mouse_sample_22-kraken2_refseqV205_500GB,0,0.714513244,33257886,25097251,16884544,3180466,4036535,943629,2,2.587162699,1,1.744593073
mouse_sample_22-kraken2_refseqV208_nt,1,3.774105005,33257886,15663667,14680711,908453,6302311,10383455,3,3.958083687,6,4.517696128
mouse_sample_22-kraken2_standard_0521,1,3.789277316,33257886,16300413,15506441,657488,3234759,13065224,2,2.366406687,1,2.12703172
mouse_sample_23-kraken2_GTDBr202RefSeqV205,1,0.864977251,33204412,12704241,11956611,538626,19359450,602095,1,1.739325617,1,1.155268357
mouse_sample_23-kraken2_chocophlan,1,2.526355323,33204412,7356226,6773455,1149690,18496078,6202418,1,2.854025868,1,1.339913035
mouse_sample_23-kraken2_minikraken,9,4.808003768,33204412,10393233,8211785,439759,5432417,16938993,2,2.217350867,1,1.145127666
mouse_sample_23-kraken2_refseqV205,1,0.802572893,33204412,12105534,10684472,3388692,17443644,266539,1,1.547676803,1,1.08953628
mouse_sample_23-kraken2_refseqV205_100GB,9,4.808003768,33204412,10393233,8211785,439759,5432417,16938993,2,2.217350867,1,1.145127666
mouse_sample_23-kraken2_refseqV205_500GB,1,0.944840794,33204412,11761792,10064141,3872548,16977121,592948,1,1.730040531,1,1.1389834
mouse_sample_23-kraken2_refseqV208_nt,5,4.532242101,33204412,6416313,5468075,1828703,12984426,11974970,1,2.226351682,1,2.976209191
mouse_sample_23-kraken2_standard_0521,1,4.027906291,33204412,9353314,8780411,1499241,9142752,13209103,1,1.480381073,1,1.382829481
mouse_sample_24-kraken2_GTDBr202RefSeqV205,0,0.495700465,33272666,26989339,25525660,551532,5031303,700492,2,2.732423504,1,1.725562742
mouse_sample_24-kraken2_chocophlan,0,2.897381142,33272666,17832315,17105933,1217581,5009587,9213183,2,3.181628984,1,1.918532805
mouse_sample_24-kraken2_minikraken,9,5.16614659,33272666,12800439,12326600,432747,1290843,18748550,2,2.292635189,1,1.674569254
mouse_sample_24-kraken2_refseqV205,9,8.040934398,36960627,3109453,2669946,609804,614973,32626395,3,3.824684653,1,1.996991738
mouse_sample_24-kraken2_refseqV205_100GB,9,5.16614659,33272666,12800439,12326600,432747,1290843,18748550,2,2.292635189,1,1.674569254
mouse_sample_24-kraken2_refseqV205_500GB,0,1.026553598,33272666,23824273,20414618,2740541,4710651,1997199,1,2.364600639,1,2.059392852
mouse_sample_24-kraken2_refseqV208_nt,6,4.519215232,33272666,12770175,11765373,1014354,6890551,12597586,2,3.562759155,6,4.843468396
mouse_sample_24-kraken2_standard_0521,1,4.323563101,33272666,14673869,13906006,741202,2792568,15065026,2,2.208717731,1,2.375634899
mouse_sample_25-kraken2_GTDBr202RefSeqV205,0,0.580800719,33255620,24826160,23054234,632698,7053556,743206,2,2.819066917,1,1.53715601
mouse_sample_25-kraken2_chocophlan,0,2.603052988,33255620,17391253,16296409,1273483,6501914,8088970,2,3.075858885,1,1.514685829
mouse_sample_25-kraken2_minikraken,9,5.382544665,33255620,11307796,10687936,574599,1930125,19443052,2,1.946759392,1,1.499050062
mouse_sample_25-kraken2_refseqV205,0,0.869555281,33255620,22846223,18818502,2346217,6780966,1282201,2,2.506991894,1,1.695293414
mouse_sample_25-kraken2_refseqV205_100GB,9,5.382544665,33255620,11307796,10687936,574599,1930125,19443052,2,1.946759392,1,1.499050062
mouse_sample_25-kraken2_refseqV205_500GB,0,1.049945784,33255620,22250699,17899075,2638148,6496635,1870130,2,2.641149397,1,1.711287921
mouse_sample_25-kraken2_refseqV208_nt,6,4.598847473,33255620,11767141,10736068,1046190,7627815,12814474,2,3.463701622,6,4.455216599
mouse_sample_25-kraken2_standard_0521,5,4.621271051,33255620,12686783,11850909,834899,3737304,15996630,2,2.116693157,1,2.126212639
mouse_sample_26-kraken2_GTDBr202RefSeqV205,0,0.747119904,33216952,18783302,17991271,474204,13186876,772570,1,1.983011531,1,1.283364157
mouse_sample_26-kraken2_chocophlan,2,4.332947948,33216952,9151959,8740823,1179601,9734809,13150583,2,3.141650439,1,2.246185107
mouse_sample_26-kraken2_minikraken,9,6.583394678,35172988,7760314,6784638,236395,1770715,25405554,2,2.499980964,1,1.308286766
mouse_sample_26-kraken2_refseqV205,0,0.603817954,33216952,18888438,17460621,5831401,8237601,259507,1,1.36454996,1,1.185314268
mouse_sample_26-kraken2_refseqV205_100GB,1,4.16649279,33216952,14658613,12817833,445799,3344841,14767683,2,2.501739573,1,1.307573962
mouse_sample_26-kraken2_refseqV205_500GB,0,0.751570824,33216952,18422504,16555943,6417194,7787692,589560,1,1.487403529,1,1.29870018
mouse_sample_26-kraken2_refseqV208_nt,1,4.242197327,33216952,7032989,5906648,1315061,14065900,10803002,1,3.090518235,1,2.816856867
mouse_sample_26-kraken2_standard_0521,1,3.342612892,33216952,11669974,11290920,891937,10110904,10544135,1,1.96916262,1,1.422010337
mouse_sample_27-kraken2_GTDBr202RefSeqV205,0,0.559998395,33256306,27895423,25689622,572005,3882749,906129,2,3.088934537,1,2.241049061
mouse_sample_27-kraken2_chocophlan,0,3.05415373,33256306,19810578,18785138,1052569,2146031,10247128,2,3.582642088,1,2.597698263
mouse_sample_27-kraken2_minikraken,9,4.63549659,33256468,15306060,14863449,282389,804974,16862964,2,2.62722344,1,2.050923384
mouse_sample_27-kraken2_refseqV205,0,0.496352872,33256306,28406357,23290359,2608636,1605845,635464,1,2.470785882,1,2.704040552
mouse_sample_27-kraken2_refseqV205_100GB,9,4.635286132,33256306,15306722,14864086,282406,805004,16862093,2,2.627214011,1,2.050905337
mouse_sample_27-kraken2_refseqV205_500GB,0,0.662511585,33256306,27670480,22070260,2967438,1564405,1053979,1,2.612538493,1,3.064612425
mouse_sample_27-kraken2_refseqV208_nt,1,3.970103475,33256306,15377213,14287435,811205,6103599,10964289,5,4.372463187,6,4.883251832
mouse_sample_27-kraken2_standard_0521,0,3.667889663,33256306,17569472,16852778,460543,2434682,12791609,2,2.599709473,1,2.32420579
mouse_sample_28-kraken2_GTDBr202RefSeqV205,0,0.510215408,33234600,28609281,25714478,630972,3171707,822640,2,3.191723246,1,2.377002983
mouse_sample_28-kraken2_chocophlan,0,2.422892167,33234600,22234668,20951609,1142056,1935531,7922345,2,3.796969676,1,2.524575943
mouse_sample_28-kraken2_minikraken,0,4.176789791,33234600,16928098,16417869,293510,868724,15144216,2,2.57461756,1,2.025787247
mouse_sample_28-kraken2_refseqV205,0,0.492937782,33234600,28581494,22065924,2550540,1531613,570950,2,2.873011598,1,2.556965761
mouse_sample_28-kraken2_refseqV205_100GB,0,4.176789791,33234600,16928098,16417869,293510,868724,15144216,2,2.57461756,1,2.025787247
mouse_sample_28-kraken2_refseqV205_500GB,0,0.657668153,33234600,27905556,20834545,2879960,1485304,963774,2,3.040657509,1,2.980094311
mouse_sample_28-kraken2_refseqV208_nt,0,3.23479055,33234600,18394221,17210812,791172,5173234,8875973,6,4.651768516,6,4.628219794
mouse_sample_28-kraken2_standard_0521,0,3.100087078,33234600,19500267,18610026,468635,2567689,10698007,2,2.533982737,1,2.165589368
mouse_sample_29-kraken2_GTDBr202RefSeqV205,1,0.734759958,33209948,16237462,15546612,398728,16064216,509542,1,1.961668105,1,1.184825329
mouse_sample_29-kraken2_chocophlan,1,3.080021233,33209948,7880322,7577168,915349,16017699,8396578,2,3.014188031,1,1.495789689
mouse_sample_29-kraken2_minikraken,9,5.618961945,33209948,9258905,7885474,387599,3437963,20125473,2,2.570685167,1,1.30301286
mouse_sample_29-kraken2_refseqV205,1,0.668113542,33209948,16075480,14995095,2316316,14536492,281658,1,1.512447783,1,1.110981178
mouse_sample_29-kraken2_refseqV205_100GB,9,5.618961945,33209948,9258905,7885474,387599,3437963,20125473,2,2.570685167,1,1.30301286
mouse_sample_29-kraken2_refseqV205_500GB,1,0.806308128,33209948,15681803,14278283,2673956,14234203,619980,1,1.714071211,1,1.167204514
mouse_sample_29-kraken2_refseqV208_nt,7,5.364618427,33209948,5818276,4988090,1377801,11464197,14549674,1,3.018361142,3,3.755424998
mouse_sample_29-kraken2_standard_0521,5,4.705094269,33209948,9705459,9395368,984714,6600944,15918827,1,1.934432739,1,1.678789276
mouse_sample_30-kraken2_GTDBr202RefSeqV205,0,0.662182404,33283734,25110281,23784853,474381,6695530,1003542,2,2.85033549,1,1.740845012
mouse_sample_30-kraken2_chocophlan,1,3.973383639,33485532,14969140,14422276,991701,3922066,13602625,2,3.006886148,1,1.949306309
mouse_sample_30-kraken2_minikraken,9,5.211273681,33283734,12119768,11757632,339624,1955902,18868399,2,2.431948272,1,1.436032582
mouse_sample_30-kraken2_refseqV205,0,0.608440177,33283734,26058545,23124846,2890357,3484571,850249,1,1.828304254,1,2.099070445
mouse_sample_30-kraken2_refseqV205_100GB,9,5.211273681,33283734,12119768,11757632,339624,1955902,18868399,2,2.431948272,1,1.436032582
mouse_sample_30-kraken2_refseqV205_500GB,0,0.780230277,33283734,25317233,22037795,3282818,3327527,1356152,1,1.943092794,1,2.219291684
mouse_sample_30-kraken2_refseqV208_nt,4,4.303443478,33283734,12917978,12290826,723531,7773655,11868570,4,3.951446448,6,4.316958239
mouse_sample_30-kraken2_standard_0521,2,4.40936053,33283734,13546951,13172141,486434,3935906,15314440,2,2.61591295,1,1.945556373
mouse_sample_31-kraken2_GTDBr202RefSeqV205,0,0.68489385,33264876,24150357,22550944,535685,7604820,974014,2,2.894269953,1,1.639271672
mouse_sample_31-kraken2_chocophlan,1,3.511311631,33264876,14700265,13892125,1007838,6076560,11480213,2,3.143837601,1,1.697169122
mouse_sample_31-kraken2_minikraken,9,4.948440962,33264876,11732717,11002491,371395,3449474,17711278,2,2.375433164,1,1.253942195
mouse_sample_31-kraken2_refseqV205,0,0.53001854,33264876,24652694,20285599,2717987,5402897,491292,1,1.935621105,1,1.471122992
mouse_sample_31-kraken2_refseqV205_100GB,9,4.948440962,33264876,11732717,11002491,371395,3449474,17711278,2,2.375433164,1,1.253942195
mouse_sample_31-kraken2_refseqV205_500GB,0,0.682854732,33264876,24106523,19225235,3059422,5222425,876504,1,2.104112149,1,1.606371944
mouse_sample_31-kraken2_refseqV208_nt,1,4.111863156,33264876,12097520,11190486,725279,9354063,11088014,3,3.963547821,1,3.64695149
mouse_sample_31-kraken2_standard_0521,1,4.226739008,33264876,12147406,11666938,537811,6230599,14349059,2,2.504853936,1,1.623161914
mouse_sample_32-kraken2_GTDBr202RefSeqV205,1,1.198180401,33160938,11964448,11086600,576572,19230656,1389262,1,2.255870906,1,1.348303251
mouse_sample_32-kraken2_chocophlan,1,1.736786306,33160938,10471809,9474970,962085,17836787,3890257,1,2.375940795,1,1.137833456
mouse_sample_32-kraken2_minikraken,1,4.159738153,33160938,11836990,8103883,418068,6477665,14428210,2,2.473202924,1,1.088805457
mouse_sample_32-kraken2_refseqV205,1,0.750404949,33160938,12570336,9741710,3345226,17062799,182572,1,1.506720622,1,1.066684194
mouse_sample_32-kraken2_refseqV205_100GB,1,4.159738153,33160938,11836990,8103883,418068,6477665,14428210,2,2.473202924,1,1.088805457
mouse_sample_32-kraken2_refseqV205_500GB,1,0.884685047,33160938,12229130,8866736,3829742,16633063,469001,1,1.682462683,1,1.122617103
mouse_sample_32-kraken2_refseqV208_nt,1,3.43887299,33160938,10016657,7797621,1236859,13018295,8889127,1,2.23090991,1,2.4023722
mouse_sample_32-kraken2_standard_0521,1,3.547695243,33160938,10075205,9212678,1109938,10556221,11419573,1,1.700185956,1,1.229761579
mouse_sample_33-kraken2_GTDBr202RefSeqV205,0,0.464380229,33261724,27248703,26014017,787858,4672553,552610,2,2.479434111,1,1.823233466
mouse_sample_33-kraken2_chocophlan,9,7.518446138,36416674,5066816,4807803,391064,822012,30136782,2,3.092511712,1,1.650090266
mouse_sample_33-kraken2_minikraken,9,6.156502892,33261724,9227111,8654878,406689,1232793,22395016,2,2.524570372,1,1.77889232
mouse_sample_33-kraken2_refseqV205,0,0.772691788,33261724,24935952,21515805,2601513,4553921,1170333,1,2.152232566,1,2.101256917
mouse_sample_33-kraken2_refseqV205_100GB,9,6.156502892,33261724,9227111,8654878,406689,1232793,22395016,2,2.524570372,1,1.77889232
mouse_sample_33-kraken2_refseqV205_500GB,0,0.962260315,33261724,24161605,20401071,2953510,4371143,1775463,1,2.267934424,1,2.134196021
mouse_sample_33-kraken2_refseqV208_nt,5,4.3224068,33261724,13768132,12001522,965443,6551297,11976852,2,3.354035401,6,4.997621692
mouse_sample_33-kraken2_standard_0521,1,4.270199284,33261724,15226308,14625892,678262,2404511,14952642,2,2.329161887,1,2.445661925
mouse_sample_34-kraken2_GTDBr202RefSeqV205,0,0.613800408,33246814,25138643,23803928,776523,6533588,798060,2,2.741947116,1,1.698176102
mouse_sample_34-kraken2_chocophlan,9,4.784957197,34799737,13154017,12430873,905095,3061548,17679077,2,3.100534198,1,1.501619769
mouse_sample_34-kraken2_minikraken,9,5.252804163,33246814,11678311,10535671,467980,2147741,18952674,2,2.292290269,1,1.392727987
mouse_sample_34-kraken2_refseqV205,0,0.951543718,33246814,22719614,18446849,3362337,5724361,1440498,1,2.111146206,1,2.021691853
mouse_sample_34-kraken2_refseqV205_100GB,9,5.252804163,33246814,11678311,10535671,467980,2147741,18952674,2,2.292290269,1,1.392727987
mouse_sample_34-kraken2_refseqV205_500GB,0,1.147494013,33246814,22035969,17363291,3745208,5354767,2110867,1,2.22492983,1,2.020604258
mouse_sample_34-kraken2_refseqV208_nt,1,3.943148928,33246814,13545316,11939310,965228,7975538,10760732,2,3.257221092,4,3.900249739
mouse_sample_34-kraken2_standard_0521,1,3.907486023,33246814,14583389,13763296,766687,4495778,13400960,2,2.143114465,1,1.703759171
mouse_sample_35-kraken2_GTDBr202RefSeqV205,1,1.033138064,33190382,13491552,12785827,658975,17936628,1103227,1,1.980320953,1,1.285426781
mouse_sample_35-kraken2_chocophlan,1,1.492638289,33190382,11270131,10484574,1126960,17701141,3092150,1,2.11011216,1,1.0922388
mouse_sample_35-kraken2_minikraken,9,4.880892633,33190382,8893069,6257356,523566,6768350,17005376,2,2.430623837,1,1.134327569
mouse_sample_35-kraken2_refseqV205,1,0.749150914,33190382,13818027,11646940,2256931,16817863,297560,1,1.63113848,1,1.100329394
mouse_sample_35-kraken2_refseqV205_100GB,9,4.880892633,33190382,8893069,6257356,523566,6768350,17005376,2,2.430623837,1,1.134327569
mouse_sample_35-kraken2_refseqV205_500GB,1,0.887290661,33190382,13406155,10834073,2717471,16448560,618193,1,1.838531488,1,1.148404237
mouse_sample_35-kraken2_refseqV208_nt,1,3.859476459,33190382,9256274,7819888,1643798,12136867,10153443,1,2.087946938,1,2.742416803
mouse_sample_35-kraken2_standard_0521,1,3.992365499,33190382,9406085,8643235,1465858,9249116,13069323,1,1.605485661,1,1.354812179
mouse_sample_36-kraken2_GTDBr202RefSeqV205,0,0.742154698,33272396,26048786,25023250,602451,5343101,1278058,2,2.799611919,1,2.153078147
mouse_sample_36-kraken2_chocophlan,0,2.303018003,33272396,20963467,20256734,1058685,3697238,7553006,2,2.78655124,1,1.541635405
mouse_sample_36-kraken2_minikraken,9,5.673580466,33272396,10310597,9952680,305853,2105164,20550630,2,2.63355272,1,1.430338919
mouse_sample_36-kraken2_refseqV205,0,0.658955309,33272396,26232081,22218927,2037097,4040136,963070,1,2.22214897,1,2.16095473
mouse_sample_36-kraken2_refseqV205_100GB,9,5.673580466,33272396,10310597,9952680,305853,2105164,20550630,2,2.63355272,1,1.430338919
mouse_sample_36-kraken2_refseqV205_500GB,0,0.834216989,33272396,25550777,20929204,2396188,3798584,1526842,1,2.333029378,1,2.217773254
mouse_sample_36-kraken2_refseqV208_nt,7,5.343912894,33272396,9103907,8290714,790992,8422142,14955355,3,3.77808878,6,4.775287926
mouse_sample_36-kraken2_standard_0521,3,4.478526043,33272396,13761872,13314417,539670,3382778,15588074,2,2.54676191,1,2.171054973
mouse_sample_37-kraken2_GTDBr202RefSeqV205,0,0.667081081,33268602,22385698,21614638,627793,9503057,752054,2,2.628302641,1,1.449463999
mouse_sample_37-kraken2_chocophlan,0,2.523911705,33268602,16690376,15937123,1572596,7134696,7870934,2,2.505494736,1,1.287858235
mouse_sample_37-kraken2_minikraken,9,5.811328141,33268602,7632881,6997054,332095,4511849,20791689,2,2.56665412,1,1.187184456
mouse_sample_37-kraken2_refseqV205,0,1.068546433,33268602,20512560,17916068,3069193,8212325,1474508,1,2.013246153,1,1.960381378
mouse_sample_37-kraken2_refseqV205_100GB,9,5.811328141,33268602,7632881,6997054,332095,4511849,20791689,2,2.56665412,1,1.187184456
mouse_sample_37-kraken2_refseqV205_500GB,0,1.27086299,33268602,19863828,16973686,3542934,7600793,2261044,1,2.080378861,1,1.915558942
mouse_sample_37-kraken2_refseqV208_nt,6,4.476279015,33268602,10251940,9208809,867918,9967485,12181259,2,3.270055466,2,3.656897803
mouse_sample_37-kraken2_standard_0521,4,4.642955691,33268602,10672469,10233248,661185,6000982,15933965,2,2.23828883,1,1.596243415
mouse_sample_38-kraken2_GTDBr202RefSeqV205,1,0.990640895,33185866,11233964,10758621,608907,20507959,835036,1,1.814493839,1,1.182716135
mouse_sample_38-kraken2_chocophlan,9,5.47278262,36263869,4940585,4636694,622506,10061526,20639252,1,2.323034637,1,1.119601639
mouse_sample_38-kraken2_minikraken,9,5.447158558,33185866,8580332,6689014,424249,4819453,19361812,2,2.132983224,1,1.163466061
mouse_sample_38-kraken2_refseqV205,1,0.937068962,33185866,10498600,9367777,3735276,18410438,541550,1,1.439217343,1,1.132379523
mouse_sample_38-kraken2_refseqV205_100GB,9,5.447158558,33185866,8580332,6689014,424249,4819453,19361812,2,2.132983224,1,1.163466061
mouse_sample_38-kraken2_refseqV205_500GB,1,1.07867506,33185866,10205219,8920434,4234132,17807804,938707,1,1.57489091,1,1.1612926
mouse_sample_38-kraken2_refseqV208_nt,6,4.733694308,33185866,6255742,5644821,1662978,12359310,12907836,1,1.989521208,1,3.043267869
mouse_sample_38-kraken2_standard_0521,6,4.832265911,33185866,6724564,6277125,1480209,8769851,16211239,1,1.477400151,1,1.399669162
mouse_sample_5-kraken2_GTDBr202RefSeqV205,1,1.387760068,33042536,13037748,12552970,525006,17490903,1988879,3,3.413157183,1,1.495821742
mouse_sample_5-kraken2_chocophlan,0,1.578348859,33042536,25353195,24869109,1211402,1399188,5078751,2,2.673238116,2,2.290988773
mouse_sample_5-kraken2_minikraken,9,8.236947519,33324278,2047687,1940751,308727,801473,30166114,2,2.86147956,2,2.631896521
mouse_sample_5-kraken2_refseqV205,0,0.644772151,33042536,22073095,18954682,8770853,1573659,624921,1,1.291081267,2,2.768491776
mouse_sample_5-kraken2_refseqV205_100GB,9,7.987124324,33042536,2695564,2554674,406382,1054335,28885891,2,2.862383176,2,2.632300929
mouse_sample_5-kraken2_refseqV205_500GB,0,0.824698716,33042536,20613680,17273372,9846515,1535596,1046740,1,1.328726661,2,3.090725034
